brand_name,platform_name,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url,is_valid
CU,인스타그램,,"""ㅤ 혈액순환이 살아야 하루가 산다! CU 혈행건강으로 하루의 흐름을 시작하세요💧  📌 종근당)혈행건강10정 / 5,000원 / 1+1 증정! 📌 EPA 및 DHA 함유 유지 📌 비타민E 1일 영양성분기준치 대비 100%  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #혈행건강 #비타민E #CU #씨유 #당신의_좋은친구_CU  - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #혈행건강, #비타민E, #CU, #씨유, #당신의_좋은친구_CU",102,,0,2025-08-28 12:02,https://www.instagram.com/p/DN5eE0RjJQW/,TRUE
CU,인스타그램,,"""⠀ #EVENT  어라.. 이거.. 난가..? 이제는 건강도 미리미리 챙겨야 할 때! ꒰ง'̀꒳'́꒱ง ✧  4월 나의 건강 루틴 CU와 함께 START!  🍀 건강기능식품 정제형 17종 ① 5개 이상 구매 시 10,000원 ② 토스페이 머니/계좌 결제 시 추가 50% 할인! ㄴ 5개 이상 결제할인 구매 시 개당 1,000원! ※ 교차할인 대상 : 종근당 9종 / 동아제약 8종  ※ 5개 미만 결제 시 미적용 ※ 1회 최대 할인한도  20,000원  🗓 행사기간 ① 5개 10,000원 행사 : 별도 안내시까지 ② 토스페이 결제 할인 행사 : 4/1(수) ~ 4/30(목)  ※ 판매원 : ㈜종근당 ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠  ※ 판매원 : ㈜동아제약 ※ 제조원 : 서흥, 코스맥스바이오  💬 댓글 EVENT 💬 건강 충전이 필요한 설늙은이 친구를 태그해 건강기능식품 할인 행사 소식을 알려주세요! 추첨을 통해 선물을 드립니다 🎁  ✅ CU 공식 인스타그램 팔로우 필수 ✅ 이벤트 기간: 4/3(금) ~ 4/10(금) ✅ 당첨자 발표: 4/17(금) *DM 개별 발표 ✅ 경품: CU 모바일 상품권 5천원권 (10명)  #건강기능식품 #건기식 #CU건기식 #CU할인 #CU행사 #할인행사 #CU프로모션 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #건강기능식품, #건기식, #CU건기식, #CU할인, #CU행사, #할인행사, #CU프로모션, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",579,,606,2026-04-03 3:31,https://www.instagram.com/p/DWp4wVDEcRO/,TRUE
CU,인스타그램,,"""ㅤ 오늘도 내일도 건강하게! 간편한 건강 습관, CU에서 시작하자✨  가장 가까운 건강 플랫폼! 전국 약 6천개 CU에서 건강기능식품을 더 손쉽게 만나보세요💜  🔍 헬C UP! 건강기능식품 판매 점포 및 재고 조회는? 포켓CU APP에서!  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #CU #씨유 #당신의_좋은친구_CU   ※ 판매원 : (주)종근당, 동화약품  ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠, 코스맥스바이오"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #CU, #씨유, #당신의_좋은친구_CU",107,,0,2025-07-28 10:37,https://www.instagram.com/p/DMpftvEzOE3/,TRUE
CU,인스타그램,,"""구리는 화학 기호 Cu(라틴어: Cuprum)와 원자 번호 29를 가진 화학 원소입니다.   원래 많은 분들이 구리는 금속으로 알고 있죠. 전이 금속에 속하며, 특히 전기 전도성과 열 전도성이 매우 뛰어난 것으로 잘 알려져 있습니다.  ​그러나, 우리가 중요하게 다룰 것은 '영양소' 구리입니다. 영양소로서의 구리는 인체에 필수적인 미량 미네랄입니다.   인체 내에서 구리는 여러 중요한 생리적 과정에 관여하는데, 특히 효소의 활성화에 필수적인 역할을 합니다.   ​아래에서 그 역할을 자세히 다루겠지만, 잘 모르셨을 법한 점은 '콜라겐과 엘라스틴의 생산을 돕는 효소의 활성에 중요한 역할을 한다'라는 것입니다.  - 구리의 역할 (효능, 효과) (1) 효소의 활성화 (2) 에너지 생산 (3) 철분 대사 (4) 결합 조직 형성 및 유지 (5) 항산화 기능 (6) 신경계 건강 유지 (7) 면역 체계 강화  - 구리가 부족하면? (결핍) (1) 빈혈 (2) 뼈와 결합 조직의 문제 (3) 신경계 문제 (감각 이상, 운동 장애 등) (4) 면역 체계 약화 (5) 심혈관 건강 문제 (혈관 관련) (6) 콜레스테롤 수치 변화  - 구리가 넘치면? (과잉) (1) 위장 장애 (구역, 구토, 복통, 설사 등) (2) 간 손상, 간 기능 장애 (3) 두통, 현기증, 기억 상실, 우울증 등 (4) 피부 반점 (초록색 혹은 푸른색) (5) 신장 손상 (6) 적혈구 손상으로 용혈성 빈혈 (7) 심혈관 문제  - 윌슨병 (Wilson's disease) 체내에서 구리 대사가 제대로 이루어지지 않아 과도하게 축적되는 유전적 장애입니다.   주요 증상  (1) 간 질환 : 간염, 간경화, 간부전 등  (2) 신경계 증상 : 발음 장애, 손 떨림, 근육 경직, 이상한 움직임 등  (3) 정신적 변화 : 우울증, 변덕, 성격 변화 등  (4) 기타 증상 : 키저-플레이셔 고리(눈 주위에 나타나는 구리 침착으로 인한 갈색 또는 회색 고리), 신장 문제, 빈혈 등  - 구리 권장 섭취량은 하루 800㎍ 입니다.  - 구리가 많이 든 음식 (1) 해산물 : 굴, 랍스터, 새우, 연어, 게 등 (2) 견과류 : 캐슈넛, 호두, 아몬드 등 (3) 곡류 : 퀴노아, 통밀, 보리, 기장 등 (4) 채소 : 시금치, 칼레, 브로콜리, 감자 등 (5) 과일 : 아보카도, 망고, 바나나, 파인애플 (6) 육류 : 소간, 돼지 간, 양고기, 소고기 등  - 구리 섭취 주의사항 (1) 약물 상호작용 ex. 페니실라민, 티아민, 알로푸리놀 등 (2) 아연과의 상호작용 (적정량) 주의 (3) 특정 건강 문제, 유전적 조건 주의 . . . 본 포스팅에서는 축약하여 올린 것이고, 자세한 내용과 건강, 라이프스타일을 다루는 정보들은 블로그에 있습니다. . . . . . #구리 #무기질 #비타민 #미네랄 #빈혈 #윌슨병 #건강 #필수영양소 #건강정보 #건강스타그램 #건기식 #건강기능식품 #영양제 #큐티랩 #세이치"".","#구리, #무기질, #비타민, #미네랄, #빈혈, #윌슨병, #건강, #필수영양소, #건강정보, #건강스타그램, #건기식, #건강기능식품, #영양제, #큐티랩, #세이치",0,,0,2024-04-13 10:40,https://www.instagram.com/p/C5stsgKhnNU/,TRUE
CU,인스타그램,,"""ㅤ #EVENT 💙 국내 판매 1위 멀티비타민, 오쏘몰 이뮨이 드디어 CU에 상륙! 💙  독일 Orthomol의 미량영양소 연구 기술로 탄생한 오쏘몰! 우리 몸에 필요한 영양소를 액상 + 정제 이중 제형으로 밸런스 있게 채우는 프리미엄 포뮬러!  이번 CU 입점으로, 바쁜 일상 속에서도 오쏘몰을 가장 빠르고 간편하게 만나보세요!  💡 이럴 때, 특히 오쏘몰이 필요해요! 새벽 골프 전에 몸이 축날 것 같을 때! 회식 자리에서 분위기 업! 팀 케어가 필요할 때! 야근 다음 날, 체력이 바닥나는 느낌일 때!  💬 댓글 EVENT 💬 오쏘몰이 지금 꼭 필요한 친구를 태그하고 CU 출시 소식을 알려주세요! 추첨을 통해 선물을 드립니다🎁  ✔ CU 공식 인스타그램 팔로우 필수 ✔ 이벤트 기간: 11/27(목) ~ 12/4(목) ✔ 당첨자 발표: 12/11(목) — DM 개별 안내 ✔ 경품: CU 모바일상품권 5천원권 (10명)  편의점에서 바로 챙기고, 회식 자리에서도 센스 있게 케어하는 순간💙  •1위 근거: 유로모니터 인터내셔널, 건강기능식품 2025 에디션, 멀티비타민 2024년 전 유통채널 소매 판매액 기준(오쏘몰 브랜드 기준) •제조원: Orthomol(독일) | 판매원: 동아제약㈜ | 건강기능식품 •본 제품은 동아제약의 건강기능식품입니다.  #오쏘몰 #이중제형비타민 #국내판매1위 #오쏘몰이뮨 #CU신상 #CU건강기능식품 #편의점신상 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #오쏘몰, #이중제형비타민, #국내판매1위, #오쏘몰이뮨, #CU신상, #CU건강기능식품, #편의점신상, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",346,,281,2025-11-27 3:52,https://www.instagram.com/p/DRi0XQTD5_4/,TRUE
CU,인스타그램,,"""ㅤ 요즘 자꾸 깜빡깜빡 한다면? 지금 CU에서 두뇌기억력을 챙겨보세요🧠  📌 종근당)두뇌기억력10정 / 5,000원 / 1+1증정! 📌 은행잎추출물로 기억력 및 혈행개선 더블케어 📌 플라보놀배당체 식약처 1일 섭취량 기준 최대함량 함유  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #두뇌기억력 #비타민E #은행잎추출물 #플라보놀배당체 #CU #씨유 #당신의_좋은친구_CU  - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #두뇌기억력, #비타민E, #은행잎추출물, #플라보놀배당체, #CU, #씨유, #당신의_좋은친구_CU",108,,0,2025-08-22 8:05,https://www.instagram.com/p/DNpmJt-S0-T/,TRUE
CU,인스타그램,,"""ㅤ #EVENT  지금 스트레스 만땅이신가요? 테아닌 한 정으로 스트레스로 인한 긴장감을 릴렉스~  📌 하루 한번, 한 번에 한 알로 가볍게!  📌 각종 환경에서 받는 스트레스로 인한 긴장감을 싹~ 다운!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  ♥️ 오직 CU에서만 ♥️ 동아제약)셀파렉스테아닌 10정 5,000원 ✔️ 상시 1+1 행사진행(개당 2,500원) ✔️ 동아제약 8종 상품 간 교차구매 가능  ⭐특별할인 행사⭐ ① 11/1(일)~16(토) 16일간! ② 6개 구매시 67% 할인→개당 825원  💬 댓글 EVENT 💬 스트레스에 갇힌 친구들 모여! 스트레스를 풀어주고 싶은 친구들에게 소문내주세요. 추첨을 통해 선물을 드립니다.  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 이벤트 기간: 11/14(금)~11/21(금) ✅ 당첨자 발표: 11/28(금) *당첨자 개별 DM 발표 ✅ 경품: CU 모바일상품권 5천원권 (5명)  -판매원 : (주)동아제약 -제조원 : (주)서흥  #동아제약 #셀파렉스 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #셀파렉스, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",308,,272,2025-11-14 2:00,https://www.instagram.com/p/DRBPLFVDVXZ/,TRUE
CU,인스타그램,,"""ㅤ 회식, 야근 잦은 직장인을 위한 필수 건강기능식품 밀크씨슬도 CU에서는 1+1✨  📌 종근당)간건강10정 / 5,000원 / 1+1증정! 📌 간 건강 실리마린 식약처 1일 섭취 기준 100% 함유  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매 시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #간건강 #밀크씨슬  #CU #씨유 #당신의_좋은친구_CU   - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #간건강, #밀크씨슬, #CU, #씨유, #당신의_좋은친구_CU",95,,0,2025-08-06 1:00,https://www.instagram.com/p/DM_o4vUCULP/,TRUE
CU,인스타그램,,"""#광고 이제 가까운 CU에서 건강을 챙긴다!? 바쁘고 정신 없는 우리를 위한 꿀팁 등장이요💊  CU에서만 가능한 1+1 Crazy한 혜택🔥 눈 건강, 장 건강, 뼈 건강… 내 몸 상태 보고 골라 담자!  게다가 종근당 9종 전부 교차 구매까지 된다니 이건 ㄹㅇ 효율 갑🎯  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 20일치에 2,500원 꼴!! 그냥 갓성비 💯  @@집 앞 CU에서 함께 건강 챙길 친구 태그 ㄱㄱ  #EVENT CU에서 건강 루틴 함께 시작하고 싶은 친구를 댓글로 태그하고 CU 건강기능식품 판매 소식을 알려주세요!  ✔이벤트 기간: 8/20(수) ~ 8/27(수) ✔당첨자 발표: 9/3(수) *개별 DM으로 발표 예정입니다 ✔경품: CU모바일상품권 3,000원 (20명)  #CU #씨유 #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #종근당  - 판매원 : (주)종근당 - 제조원 : 코스맥스엔비티, 네추얼웨이, 메디오젠  ※ 해당 게시물 재업로드 되었습니다. ※ 이전 기존 게시물을 통해 댓글 이벤트 참여해주신 분들 모두 이벤트 참여 정상 인정되는 점 안내 드립니다."".","#광고, #EVENT, #CU, #씨유, #헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #종근당",523,,14,2025-08-21 9:03,https://www.instagram.com/p/DNke146xQg6/,TRUE
CU,인스타그램,,"""ㅤ #EVENT  벌써 하나 둘 가득해지는 연말 일정, 다가오는 송년회가 두려우신가요?! 👀  잦은 회식으로 더부룩해진 속을 뻥 뚫어줄 육식파 키위효소를 CU에서 만나보세요! 🥝  📌 그린 키위의 액티니딘과 파인애플의 브로멜라인 효소로 단백질을 동시에 소화! 📌 탄수화물 분해효소 아밀라아제로 탄수화물까지 동시에! 📌 효소 특유의 쿰쿰한 맛 NO! 맛있게 새콤달콤한 키위맛으로 입까지 시원하게!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  💜오직 CU에서만💜 동아)육식파키위효소3g 2,000원 ✔ 12월 1+1 행사 진행! -식품유형 : 효소식품 -유통전문판매원 : (주)동아제약 -제조원 : 코스맥스바이오(주)   💬 댓글 EVENT 💬 다가오는 연말 송년회, 육식파 키위효소가 가장 필요할 것 같은 친구를 태그해주세요! 추첨을 통해 선물을 드립니다🎁  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 기간: 11/21(금)~11/28(금) ✅ 당첨자 발표: 12/5(금) *당첨자 개별 DM 발표 ✅ 경품: CU 모바일상품권 5천원권 (10명)  #동아제약 #육식파 #육식파키위효소 #송년회 #연말회식 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #육식파, #육식파키위효소, #송년회, #연말회식, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",422,,318,2025-11-25 6:00,https://www.instagram.com/p/DRUEQOdEcav/,TRUE
CU,인스타그램,,"""ㅤ #EVENT  유독 금방 지쳐버린 오늘. 밀크씨슬 한 정으로 지금이순'간' 케어 !  📌 하루 한번, 한 번에 한 알로 가볍게!  📌 간건강 대표성분 밀크씨슬로 간피로 집중 케어!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  ♥️ 오직 CU에서만 ♥️ 동아제약)셀파렉스밀크씨슬 10정 5,000원 ✔️ 상시 1+1 행사진행(개당 2,500원) ✔️ 동아제약 8종 상품 간 교차구매 가능  💬 댓글 EVENT 💬 스트레스에 갇힌 친구들 모여! 스트레스를 풀어주고 싶은 친구들에게 소문내주세요. 추첨을 통해 선물을 드립니다.  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 이벤트 기간: 11/18(화)~11/25(화) ✅ 당첨자 발표: 12/2(화) *DM 개별 발표 ✅ 경품: CU 모바일상품권 5천원권 (5명)  -판매원 : (주)동아제약 -제조원 : (주)서흥  #동아제약 #셀파렉스 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #셀파렉스, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",299,,274,2025-11-18 2:00,https://www.instagram.com/p/DRLiXO0jRuL/,TRUE
